user_id,num_unique_apps,num_sessions,avg_session_duration,total_usage_minutes,morning_ratio,afternoon_ratio,evening_ratio,night_ratio,browser_search_ratio,social_media_ratio,email_ratio,entertainment_ratio,navigation_transport_ratio,productivity_ratio,other_ratio,total_events,events_per_session,events_per_minute,app_diversity
10,-1.4097786208262268,-0.3121337662356014,-0.7349215213702791,-0.39787505205941537,-0.9484880525064542,1.1113915697575776,0.04439463744348041,-0.27238760906081994,1.4711407670742453,-0.9350990807243071,-0.734671336532689,-0.6365178543824843,-0.21111098932577715,-0.4787521442008266,-0.1562253015677554,-0.4795957503563905,-0.6220673840831481,-0.8710769088397964,-1.0283169440950393
11,0.13721633325591603,0.36740634876704437,-0.6685924205354645,0.02359712109589668,-0.4875915554645515,0.49139736421213714,0.09007695454977922,-0.12000060599111902,0.6616425425951786,-0.9350990807243071,2.31983860807775,-0.407368790216266,0.5626915688058419,1.0747029875129483,-0.35382374600826183,0.8336784623728593,0.4969719948747075,1.772771398317614,0.3240333226485909
12,0.6013148194805589,-0.28115169412301877,-0.28295783689093557,-0.3186347922875354,0.9734923316818042,-0.21446489291519927,-0.02790348169191949,-0.5474875970261096,-0.5688799088710891,0.6159156686860687,-0.38609251560728375,0.7818058651067051,-0.2900731693637098,5.257136123011112,-0.4079101767480549,-0.40562702437118425,-0.3986391464207399,-0.5019041273335342,1.189106250349147
13,0.6013148194805589,-0.3823597963574554,1.4005051968743036,-0.2620412126371978,-0.43681863182939795,-0.27424913264177825,-0.11867033664318499,0.6691577576907978,-0.80590148501061,2.202728650607006,-0.20644086146461776,-0.5303597146751948,-0.38416276380965,0.09761660293982681,-1.0045512002170025,0.20648114846052232,2.9534788099442855,2.407350287987897,-0.41779848648271073
14,-1.2550791254180125,-0.49389525596275285,-0.9582001812718405,-0.4626706835455029,-0.8441095732902132,2.7534743837386837,-1.3196622790232027,-0.7779611113240692,2.209009453737266,-0.9350990807243071,-0.9418760845750351,1.6576013858841827,-0.38416276380965,-0.4787521442008266,-1.224775597198924,-0.48554358639081885,-0.43479007567307004,-0.30568691065387793,-0.6514648376354623
15,0.4466153240723446,-0.1758126489402378,0.06331889091010404,-0.18203797129920157,-0.3681751045206556,-0.14025093070049088,0.08722155968770831,0.3443256173769097,-0.29594843343247007,-0.5981137677044183,1.876664095623658,0.9283360521096256,-0.12658570063278726,-0.4787521442008266,0.20339563905957728,-0.3344126654086328,-0.3258416795257623,-0.530733062699263,1.2644057148796848
16,0.6013148194805589,-0.34724678129652836,0.18127864649540495,-0.3077449644802393,0.34366147117500306,-0.6595392554654314,-0.5700755472564578,0.73801919261109,-0.11454196832785256,-0.1913360802988562,0.2854104163222244,-0.6365178543824843,-0.09256897961835324,-0.25114477741281693,0.3582860824455466,-0.36594817189989715,-0.12908527107841064,-0.2903376081325081,0.16964403898598915
17,-0.3268821529687268,-0.4360620546859319,0.10631977376116106,-0.4059325998106737,-0.11587754848864597,-0.7992307334718102,1.3666985694600873,-0.22806922325522613,-0.8405739439234984,-0.7969753182536243,-0.739772968586762,0.7590004125979117,-0.16714572519148152,-0.4787521442008266,1.5064613787926528,-0.4755639957290263,-0.5024092893864579,-0.783930108703041,-0.22255456488555667
18,0.7560143148887731,0.5512333099683681,0.18219078638910513,0.5039171376196172,0.3872009528082249,-0.29959605225816766,-0.3422074703179232,0.2177574753418635,-0.08694561933082416,1.1649757128588156,0.208296867394357,-0.4770286069610889,-0.30550376794575435,-0.4787521442008266,-0.8247330513298154,1.2411251899125246,0.598825195727736,0.8096550723326561,0.3746286014272462
19,0.13721633325591603,-0.4794369556435476,0.5251400468879803,-0.41930789787122735,1.738861447700725,-1.1127888907414565,1.191602650635123,-1.263645479259141,-0.8582328441124645,0.4826307468687112,0.8276554515183968,1.1363502741292886,-0.19139780953597765,-0.2028992360749115,-0.043394495433312474,-0.44478693812805814,0.05384483154609254,-0.1654199430740037,1.0659136395631414
20,-0.7909806391933697,-0.44225846910844846,-0.463245264737439,-0.4392957028381222,-1.0676227408426624,0.4182278823302946,1.7349150241706943,-0.8329030843728648,1.7465557119395079,-0.9350990807243071,1.4482129392862833,0.23268260310985542,-0.38416276380965,0.5294375358272215,-1.1341828540406067,-0.49005436136994907,-0.6110831555743457,-0.8797442997011912,-0.022142368021252686
21,0.4466153240723446,0.17531750166903207,-0.893512522255482,-0.22971853901808972,-0.5737540601446247,-0.0840119321014318,1.1939417736220028,-0.37159855699016436,-0.6226667871410901,-0.7210737595465063,2.7010347598880187,2.216963423275637,0.38445874424722365,0.4011857222833345,0.04451656746010786,-0.4075830241408956,-0.5904147653074937,-0.7357330887433625,0.7446579294291609
22,1.6842112873380588,-0.23777679316540307,0.7052258349947905,-0.17447751759859473,-0.021802140075706362,-0.09070715821499126,-0.46713156319240473,0.4454306456260422,-0.4975923751639121,1.55444579749025,1.1192044322770365,-0.4489866241554874,-0.1577446222873657,-0.30428429943537094,-1.0356200891024017,-0.2958914454541136,-0.14635824420384788,-0.4073836516093144,0.7880216495818174
23,-0.3268821529687268,-0.40921092552169364,-0.7034284052255514,-0.41513461991110645,0.547327489431712,0.839219881066082,0.7214430678719764,-1.701554647655137,-0.2969801118977362,0.5420578234760509,0.9944021556997117,-0.6365178543824843,-0.38416276380965,0.16407040884125046,-0.2784282096468334,-0.4605546913736904,-0.44873782137758067,-0.48681497312263017,0.757181911747437
24,-1.2550791254180125,-0.4381275261601041,-1.2408553871262933,-0.4532894783803004,2.3734156910481383,-0.8475317722619076,-1.7881399365189268,0.23477642903108537,2.728921645975884,-0.9350990807243071,-0.6031127663470723,0.02986916302830948,-0.38416276380965,1.4950191996159892,-1.5618150457318432,-0.48338799480787165,-0.5611335938943177,-0.4957886616311554,-0.8616546262620465
25,0.9107138102969875,-0.3265920665548066,0.11319709929373563,-0.2948783207970964,-0.9898153998222717,0.6015212702144389,-0.12431859415210512,0.3337272901343854,0.4493298493240704,-0.07814043844609625,0.6927225540181714,0.3686469204829589,-0.38416276380965,-0.4787521442008266,-0.5042232251276697,0.16436727586775784,1.8365133240764,2.781488752324976,1.2059546433118835
26,0.13721633325591603,0.5925427394518116,-0.9687267031545613,0.017273622358539055,1.766908021257266,0.0936026211607939,-0.2604750239060152,-1.2613211066338172,-0.458158857973015,-0.1503899360341959,1.3740615300247705,-0.07155626022127484,-0.22115871644130541,-0.4787521442008266,0.29001098696618555,0.6129299169340084,0.1017135954459179,1.3213381975050513,1.0827857976109962
27,-0.945680134601584,-0.45052035500513715,-1.2727219251685231,-0.455722927163141,2.0971778812770223,-1.4650018086866674,0.5622544066426636,-0.7628094146003631,1.1304767801615259,-0.9350990807243071,0.9549009638469018,5.433707674353228,-0.38416276380965,-0.4787521442008266,-1.4709896105694211,-0.4683387720898885,-0.40504827304644525,0.1968212192829657,-0.3737824120198702
28,-0.17218265756051251,-0.4236692258408989,-0.16601288078388973,-0.3965109335018135,-0.6076703430359357,1.1145662056291548,-0.33253903607751933,-0.25868789250890495,-0.17409781999638907,-0.06375447795744538,0.31165023001247155,-0.6365178543824843,-0.08888014258942722,-0.4787521442008266,0.30914838526129956,-0.4338892251253807,-0.23103317792978584,-0.2848033659608294,0.24303152236382866
29,-0.7909806391933697,-0.25636603643295264,0.4416560277942008,-0.21636636161105477,1.3309716035900456,-0.6765500827244716,-1.5032472800025949,0.6821960416115517,0.7177522379341484,-0.6577016301267654,-0.8393684522582165,-0.6365178543824843,-0.38416276380965,-0.09450694194229818,0.29355141083547404,-0.34778531689543474,-0.25894244729390326,-0.5074650550337305,-0.5894040171751165
30,-0.017483162152298243,-0.4236692258408989,-0.6641598407731973,-0.42368926171301635,-0.3323175397263328,0.37630376313564695,-0.9151407557400995,0.6109590353951296,-0.35645481778940924,-0.9350990807243071,-0.9418760845750351,-0.19794504584887232,-0.2212346763156929,0.2207140049228375,1.395526245661753,-0.47831836275168105,-0.5423906041742977,-0.727349370713828,0.7386226131323089
31,-0.7909806391933697,3.35407810042001,-0.6280629970146118,1.4079867116702394,1.4116149594730043,0.3067272775598707,-0.10526639170938082,-1.2882806210785889,-0.9173127707383532,-0.9350990807243071,-0.9396337503120372,4.85950518589074,0.19732196224636916,-0.4787521442008266,0.8659278706383756,0.13307127955237646,-0.5635781445627382,-0.7709736960626362,-0.44872651153006166
32,-1.1003796300097983,-0.5021571418594415,-0.3552901047934644,-0.45634718480814523,3.3333232354590425,0.6726042049592483,-1.9402358761789813,-1.7336080550415556,2.3189142637722604,-0.11736496329356046,-0.7917910701702415,-0.6365178543824843,-0.38416276380965,-0.4787521442008266,-1.596943260863866,-0.48123240322492444,-0.2828794579513338,-0.32599321667290465,-0.6736312505881632
33,0.13721633325591603,0.8672504455167109,-0.7161731846135767,0.25657816644020837,-0.7647152737839394,1.610782479059775,-0.12902743129676256,-0.7245768288198853,-0.5657131433772764,-0.9350990807243071,-0.4517750938522242,0.4440347949885412,0.571830671336139,-0.4551649434381952,1.3086532790974423,0.3632006402133122,-0.1978793607968738,0.15005560344764163,0.45007798879645294
34,-0.7909806391933697,-0.46497865532434235,-0.2813464226865295,-0.43293752312048644,-0.8827508327653825,2.174104215997215,-0.7612775190400262,-0.6557443219118174,0.42891657425551455,-0.1659760282321886,0.5050452068393142,0.583309228335579,-0.38416276380965,-0.4787521442008266,-0.4104246914570784,-0.4883777901387679,-0.5670393452157171,-0.8758607802668601,0.7537271960336904
35,-1.1003796300097983,-0.4815024271177198,-0.8706636174406658,-0.460138971985208,1.866341243358474,-0.9306003052751884,1.1594408687917541,-1.4988202270971558,0.5317733686066841,-0.9350990807243071,2.8852917827472027,-0.6365178543824843,-0.38416276380965,0.3284376945558069,-0.18563011066534557,-0.49384660582143025,-0.6070119567910831,-0.8221950021214364,0.044587039360144035
36,0.13721633325591603,0.19390674493658164,-0.46803278056261927,-0.047036475403656366,-0.28476155125759384,-0.3422456342062936,0.14235523373713715,0.4158085656746462,0.7191430933159895,-0.07903604024880488,-0.9158433744916489,3.856606586363347,0.5527116799530069,-0.4787521442008266,-1.1764129699559809,-0.20016721182619968,-0.3637825598189838,-0.37926832382725095,0.8493374791988019
37,0.13721633325591603,0.19803768788492598,-1.3771966209245017,-0.3192012482987429,0.7677642311745644,-0.9546777356486726,-0.10400068562722743,0.3196787183627767,0.32623358831446025,-0.3973422028874805,1.1822522113988811,0.93367341741137,-0.38416276380965,0.0892219204789422,-0.38226258339884905,-0.40155535138117293,-0.5870238225974183,-0.47205500122428545,0.9744070861198798
38,-0.3268821529687268,0.15053184397896596,-0.9713144780573232,-0.25839970970800646,-0.8944597988685391,-0.002916310175608122,0.9823919839554035,-0.03559641574058168,0.2996439391392315,-0.8466276511679222,4.296953706336675,-0.6365178543824843,-0.38416276380965,-0.4787521442008266,-0.32819213912442646,-0.41057690133943336,-0.5901601848200937,-0.6985334324964245,0.5320871840385487
39,0.4466153240723446,-0.11797944766341688,0.4839933113982982,-0.0885033674894006,-0.515700323990507,-0.360998804514574,1.1792644758048219,-0.16238272475807183,0.3772656959951657,1.330575743867701,0.35956729044553565,-0.48533574634,0.200599043095652,-0.4787521442008266,-1.4643948176643706,-0.3206807486580063,-0.3501501708358306,-0.6372590215585804,0.3420523724318047
40,-0.017483162152298243,-0.45258582647930934,2.266601387790134,-0.3299928133285846,0.11736271289910534,-0.8072128318514261,0.5708504623121744,0.19183961683590842,-1.0078893890762095,2.1012454360123707,-0.10535930183420683,0.4945684941879837,-0.38416276380965,-0.4787521442008266,-0.9320376513658942,-0.3244729931094874,0.9461384749335618,0.13555486437943415,0.21047171560247271
41,-0.17218265756051251,-0.13450321945679428,-0.20180870148733443,-0.21488085962247985,-0.5633788820605978,0.2296882009511513,1.0250064515736557,-0.5291769896124922,-0.8569273181379478,1.5455478856683604,-0.6111618947760425,3.7831150503461277,-0.38416276380965,0.7333668120147131,-1.2212633354033757,-0.40355126951353143,-0.5019872723897769,-0.7415755291337601,-0.6586283080582838
42,-0.7909806391933697,-0.4360620546859319,-1.2674072609291476,-0.4515785500199184,-0.8953481514114426,-0.5831979870440543,-1.1587080033168469,2.0736115871594842,1.6814791719225892,-0.9350990807243071,-0.9418760845750351,-0.6365178543824843,-0.06242390511219687,-0.4787521442008266,-0.3106293640073288,-0.47803893421315086,-0.521834859627625,-0.33781471322166523,-0.05409186682670353
43,-0.017483162152298243,-0.35344319571904487,-0.5538777219840508,-0.3687430286258845,-0.9153550454974854,-0.8803206894298311,1.1655378898797546,0.6148737252121549,1.155624061127338,-0.648420203954416,-0.48945601788622495,-0.5993068529449341,-0.10077605540054693,-0.4787521442008266,-0.19672200132213985,-0.24280002313337737,0.42678048714936506,1.3689186489499832,0.3963577714052497
44,0.13721633325591603,-0.39888356815083276,0.31416899247951124,-0.34702117464508897,-0.7819301450959972,-0.03995218146750322,0.08323698708629983,0.5808123347060047,0.3497153564172594,-0.8725428909020918,-0.25538300793441576,0.39971671363430017,0.31613153450494696,0.9629285217670456,0.32991130288101633,-0.3553698057983971,0.1401734613188637,0.04378081911813181,0.36063411906648507
45,-0.4815816483769411,-0.40507998257334926,-0.7627956552350248,-0.4126491496578489,-0.2474669624898216,-1.2330363209421245,0.5756649595516469,0.8460238711857138,-0.6585917659169407,-0.9350990807243071,-0.2250007857710924,0.3446088774054074,0.11628965632274989,3.778987980662241,1.1294286853723965,-0.24068434991307733,0.8711665160534817,2.9919375391683407,-0.6370302242236138
46,0.9107138102969875,-0.4319311117375876,0.35296480504776917,-0.37708958454612623,1.377186422932909,-0.2607081422812921,0.1573598837759801,-0.9590011110451643,-0.8478173060138369,-0.4805311797256539,-0.34525218945310393,-0.28522757363877516,-0.38416276380965,0.539905959022401,1.3159623785438945,-0.25026475694839817,1.1905074660478527,1.4900339373647975,0.45825673026682756
47,-0.3268821529687268,-0.45258582647930934,1.1032463417584886,-0.37882363356002685,-0.8790843411386678,0.13275756250281998,-1.3874951735813055,1.6026835279446279,0.8988195843233294,-0.36057750168160607,0.13247701526364583,-0.1418200685316767,-0.38416276380965,-0.4787521442008266,-0.4277996053212655,-0.44530587684247136,-0.1829168461112269,-0.5538244562737734,0.6578604135241698
48,-0.017483162152298243,-0.44225846910844846,0.1272688581206533,-0.39605430059481966,1.3188190069245425,0.641097540359025,0.07857509468420758,-1.6472155736431262,-1.0032817580773645,2.246586626958729,-0.8503184309999101,-0.2591558368010824,-0.2694630677231706,-0.4787521442008266,-0.7462841799260553,-0.4071040037891296,0.08154441754070382,0.05490404814234093,-0.6029131086498368
49,-0.017483162152298243,-0.3740979104607666,-0.1087673419839044,-0.35478393406398423,-1.0529068172369427,-0.11426915204143294,0.5265692901729765,0.5257564260331475,-0.9604101672243494,-0.6723516896695646,-0.18363492842259285,-0.22654419013623234,-0.38416276380965,1.2419169670181172,1.4889010093217887,-0.4261849811344769,-0.33255304314464057,-0.4987760846616529,-0.21922132835502184
50,0.7560143148887731,0.8507266737233334,-0.6808344269825352,0.29101637985627515,-0.3811700374600131,0.0964135837576966,-0.06904835984415116,0.2631488707131171,-0.4172786517446314,-0.9196956297860808,-0.9418760845750351,-0.5951266112226968,0.14292326848448433,-0.31228304577512384,1.51896964983821,1.7170718277547339,0.5975157901809327,2.02693817255682,-0.09558405439152795
51,-1.4097786208262268,-0.5062880848077859,-0.5485417569994981,-0.4655723255620967,-1.0676227408426624,0.6978763942831409,-0.153545642471212,0.33136824058372155,2.479673666569447,-0.9350990807243071,-0.9418760845750351,0.880087081793805,-0.2305047226731077,-0.4787521442008266,-1.3219058853692864,-0.4885773819520038,-0.41146942224938166,-0.36215032678327763,-0.7578827276284404
52,-0.17218265756051251,-0.40094903962500494,-0.28543614440715465,-0.3944936564823091,1.417068041163645,-0.9015209626870896,-0.7669838296568616,0.26322488587718335,-0.11871457606466017,0.06948894118772284,0.04415472361415836,-0.3081135747549884,-0.38416276380965,0.8306523170265665,0.08105457777367386,-0.4612732219013394,-0.4676733395185261,-0.650219414476011,0.5141368681978742
53,-1.564478116234441,-0.5228118566011632,-1.2066539427878835,-0.4777164488227809,0.8801348621143945,0.873589026941991,-1.2159694968453874,-0.5439251251075419,2.724249253343184,-0.9350990807243071,-0.21595468837225787,-0.6365178543824843,-0.38416276380965,-0.4787521442008266,-1.3831347079979328,-0.49819770734997176,-0.5994588116800303,-0.6352681212990591,-0.9395330150416367
54,1.0654133057052018,-0.10558661881838383,0.18548397487996252,-0.11595336337944782,-0.5305937411175586,0.6963112323908511,-0.49745955154482996,0.17204883378044422,-0.7473047874885294,0.4629401879881963,-0.10688139260027371,-0.5978493620762486,0.18783314455338843,-0.24328037657338594,0.41361477351101505,-0.27313797874522666,-0.2711674205939481,-0.45602643388725134,1.0247232467724325
55,1.2201128011134161,-0.3761633819349388,0.8237639238305383,-0.3276634074865781,-0.36549098258166335,-0.7336920606184075,0.9891015543324209,0.1903144094436716,-0.049766293775724196,0.28029137719481856,0.26631376293995995,-0.2276317370522675,-0.31906293630110755,-0.4787521442008266,-0.15327983589909097,-0.4455054686557072,-0.42393760037222133,-0.749913599346619,1.1731704540579484
56,-1.564478116234441,-0.5021571418594415,0.03336765450727779,-0.4504918793045407,-1.0676227408426624,3.176887387688247,-0.3053152645299949,-1.7336080550415556,2.9848863737518503,-0.9350990807243071,-0.426264322419091,-0.6365178543824843,-0.3133751038738322,-0.4787521442008266,-1.5747299867435873,-0.39963926997410876,1.4960571716609157,2.383686874584046,-2.5678851795721847
57,-0.4815816483769411,-0.45258582647930934,0.4279722995623745,-0.40710597297674644,-0.7783006565837893,-0.08120769214163479,-0.21755772671363993,0.8388266767448687,-0.012632616893177333,-0.9350990807243071,3.893588388141741,-0.053208263545449934,0.9751199077828391,-0.4787521442008266,-0.12334501744736076,-0.4700552616837168,-0.4141736346965487,-0.6970842906602366,0.6261098768068889
58,-0.017483162152298243,-0.13656869093096646,-1.133647892831972,-0.3374318835982184,-0.16406573985600456,0.17438970964142203,0.4059595130999971,-0.3287992411149227,-0.6915156765621286,-0.33892689756565175,-0.8733841428280464,-0.18741235484375934,-0.38416276380965,-0.4787521442008266,1.2202757307483434,-0.37576808911110104,-0.44508055934470114,-0.19066466771688564,0.5507253191904878
59,0.13721633325591603,-0.46084771237599803,4.351755790710368,-0.2781505279763349,-1.0639693905691632,0.32558280303487497,0.003483938626362721,0.538416248447353,-0.6455699551907371,1.1636353160688275,0.5497445549697124,-0.26689804569000225,-0.38416276380965,-0.2053630884161576,-0.455159935993486,0.09574761047727241,5.458767230054049,2.087785268333034,0.24228415359948172
60,0.6013148194805589,-0.03329511722235767,0.44477106384923953,-0.02547068583411202,0.3006944282597863,-1.456355066491172,-1.4759525717208692,2.1479408631300867,-0.7786719731677931,-0.3387300710858543,-0.7060166775292225,-0.17076348737494024,-0.38416276380965,-0.4787521442008266,1.2561828210494383,-0.27740924354847385,-0.338615541098856,-0.602126673892979,-0.2728648280157359
61,0.9107138102969875,0.17325203019485988,2.0203140639173216,0.6851888413694113,-0.6575531926358595,0.04519983271257291,0.10626196621365189,0.3921106205510382,-0.8382820535498338,0.761027168085276,-0.7701818086837425,-0.28682779766643546,-0.3237322695365327,-0.44943756815992464,0.3859436371310026,1.2365345782081,1.2801115501627622,0.5023563771431836,-0.22690408721753938
62,-0.945680134601584,-0.41747281141838233,-0.10022915206194849,-0.39517571576111005,-1.0373435141469467,-1.4650018086866674,3.6938764064060408,-0.6642933680184937,2.2796604213636984,-0.9350990807243071,0.13019374389067823,-0.09106147591806556,-0.2710642056127026,-0.4787521442008266,-1.1869236296408585,-0.437242367587743,-0.27694947250319185,-0.34063250284954133,-0.7898676635596076
63,-0.017483162152298243,-0.3844252678316275,-0.9188702979045161,-0.4114815566551558,0.8801348621143945,0.3992488112820077,0.4849976256129243,-1.3971320748581983,-0.0698961888783765,-0.5481012485127514,-0.03553562791250325,-0.6365178543824843,0.21147074569206764,-0.3189326021913679,0.6784484650339471,-0.45237142703102046,-0.44538584125916114,-0.3925218828211168,0.8265255430890502
64,1.0654133057052018,0.516120294907441,0.825626754940642,0.6544788333332309,-0.5830405473070659,-0.19163105838545524,0.1904500653826947,0.4794301512014077,-0.867120920295335,-0.5150644355414945,-0.4154093875960122,-0.6059275311372192,-0.2428336173603375,-0.29069829071351166,1.4857133524289505,0.9346719198701997,0.40652737935894306,0.2534022374591417,-0.23538925226137974
65,-2.183276097867298,-0.5331392139720241,0.7086269401630583,-0.4773580786932414,-1.0676227408426624,-1.4650018086866674,-1.9402358761789813,3.565888632846324,-1.2447724454018514,-0.9350990807243071,-0.9418760845750351,-0.6365178543824843,-0.38416276380965,-0.4787521442008266,2.3417739455678652,-0.4927288916673095,0.2758667828564276,0.6301686082314659,-3.515482849410548
66,-0.4815816483769411,-0.4876988415402363,-0.08405072718709451,-0.4407002825393817,-1.0676227408426624,-0.5906040221700628,1.674634164316495,0.09855994486020195,1.2820026550711479,-0.6539450528616368,-0.4129519445908554,0.8498472402140819,-0.2737269969457162,-0.4787521442008266,-0.6044180641680471,-0.4679395884634168,-0.18972027163347896,-0.2792767478076043,0.6190893946594828
67,1.5295117919298447,0.6586378266253211,0.1307306381430924,0.4867558325453804,-0.3649314069538079,-0.17578122140245792,-0.3082424464636147,0.668292858136207,-0.6099129087747215,1.887817232219178,-0.17148234342588406,0.009896155818739791,-0.22148708814556822,-0.2987768167755049,-1.015243221486469,0.8010651600901213,0.18503225460135986,0.34249963121661153,0.8059418333894006
68,1.3748122965216303,0.2062995737816147,1.7361199110284824,0.6578139876032999,2.0633541291785984,0.18643565065077422,-0.5792374994515646,-1.3353431054503644,-0.8889338713640771,-0.8290603172442101,-0.6072716910128174,-0.6040059877804909,-0.08825098927716822,-0.4380837786002054,1.8170144364898473,4.507205703341336,4.748122206666166,3.711091361536499,-0.5764098635423013
69,0.13721633325591603,-0.45052035500513715,-0.21766855059215945,-0.41578199820962936,0.3098735646282125,-1.4220910816759373,-0.10455169040874883,1.0867573114046443,-0.9486735500993142,-0.9350990807243071,-0.6634900066288971,0.4444941695923359,2.5326615247161035,-0.4787521442008266,1.5215828221290923,-0.3879431897184879,0.32869325856852843,0.7309031582204181,0.3829532375859928
70,-0.4815816483769411,-0.35550866719321705,-0.7219677305831629,-0.3892279276434308,0.7069898281276363,-0.49412638978235485,0.6089013702885686,-0.5700405193922046,-0.5638964820194666,2.4192435663279173,-0.17176334509857882,0.08656128320538665,-0.3387620180841306,-0.4787521442008266,-1.5111800372626423,-0.42179396124328816,-0.3498844151079507,-0.20801429825414736,0.009524191201858894
71,1.5295117919298447,0.9725894906994919,1.8627111832238419,1.909780035149429,-0.6022609721901909,-0.016117670558716695,0.22931242130427634,0.3111328996511555,-0.9694048086694418,2.4198986641948776,-0.2784640014891098,-0.49569102850940394,-0.33061516815397846,0.24631056862521236,-1.0515581742612594,4.3165955217011,1.8869812211224413,1.0832455603093374,-0.5812831659308694
72,-0.017483162152298243,-0.47530601269520323,-0.08768643407408605,-0.4308855651207041,-0.2742473379140336,1.1476094821602767,-1.3742466754325133,0.2308605447789515,-0.425587849045854,0.725429025376785,-0.44358736756946493,0.6991285382727704,-0.38416276380965,-0.20389008703800743,-0.24105109723306295,-0.46310946658310925,-0.22644895126740253,-0.3403903207808177,0.4543206388408591
73,-0.17218265756051251,-0.3183301806581179,0.43065798990305076,-0.2737576038077866,-0.5783349798728826,-0.31182075698868944,0.9109697104129099,0.043414664131060925,2.017120736550924,-0.9243713596611783,-0.5483340170165933,0.6055141184938038,-0.38416276380965,-0.4787521442008266,-0.9369328380105515,-0.35944147878840843,-0.17931936335843746,-0.39467379869273633,-0.16569197145600986
74,1.6842112873380588,0.2827220183259852,0.47786386581567913,0.3624938802092599,0.29760919193560004,-0.6672484035770728,-0.6415764597583851,0.8339784748530389,0.5926568258604733,-0.02630057021451801,1.5270491079023976,-0.6179062074256533,-0.38416276380965,-0.059358135451828435,-0.6946863854602228,2.1582894900939054,1.9259302657547155,2.33585071282061,1.0410046881279476
